candidate_id	seqname	strand	arms	intron_count	strict_supported_introns	strict_intron_fraction	all_introns_strict	stringtie_exact_intron_chain	stringtie_exact_intron_chain_any_strand	stringtie_exact_full_chain	stringtie_exact_full_chain_any_strand
cand_0000563	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000564	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	9	9	1.000000	1	0	0	0	0
cand_0000565	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE	20	0	0.000000	0	0	0	0	0
cand_0000566	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	7	5	0.714286	0	0	0	0	0
cand_0000567	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	15	8	0.533333	0	0	0	0	0
cand_0000568	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE	20	17	0.850000	0	0	0	0	0
cand_0000569	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	17	17	1.000000	1	1	1	0	0
cand_0000570	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	3	3	1.000000	1	0	0	0	0
cand_0000571	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000572	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	10	1	0.100000	0	0	0	0	0
cand_0000573	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	3	3	1.000000	1	0	0	0	0
cand_0000574	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	21	2	0.095238	0	0	0	0	0
cand_0000575	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000576	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	14	13	0.928571	0	0	0	0	0
cand_0000577	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000578	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	3	3	1.000000	1	0	0	0	0
cand_0000579	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D	9	7	0.777778	0	0	0	0	0
cand_0000580	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000581	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	5	5	1.000000	1	0	0	0	0
cand_0000582	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000583	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE	1	0	0.000000	0	0	0	0	0
cand_0000584	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000585	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000586	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000587	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE	0	0		0	0	0	0	0
cand_0000588	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000589	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000590	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	2	0	0.000000	0	0	0	0	0
cand_0000591	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000592	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	1	0	0.000000	0	1	1	0	0
cand_0000593	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000594	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	D,R_TE,U_soft	8	0	0.000000	0	0	0	0	0
cand_0000595	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	D,R_TE,U_soft	31	4	0.129032	0	0	0	0	0
cand_0000596	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	U_soft	2	0	0.000000	0	0	0	0	0
cand_0000597	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	4	1	0.250000	0	0	0	0	0
cand_0000598	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	47	0	0.000000	0	0	0	0	0
cand_0000599	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000600	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	15	0	0.000000	0	0	0	0	0
cand_0000601	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	6	0	0.000000	0	0	0	0	0
cand_0000602	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	U_soft	2	0	0.000000	0	0	0	0	0
cand_0000603	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	6	2	0.333333	0	0	0	0	0
cand_0000604	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	U_soft	9	7	0.777778	0	0	0	0	0
cand_0000605	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	U_soft	5	0	0.000000	0	0	0	0	0
cand_0000606	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000607	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	R_TE	5	2	0.400000	0	0	0	0	0
cand_0000608	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	R_TE	45	0	0.000000	0	0	0	0	0
cand_0000609	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	R_TE	1	0	0.000000	0	0	0	0	0
cand_0000610	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	+	R_TE	6	2	0.333333	0	0	0	0	0
cand_0000611	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	R_TE	3	3	1.000000	1	0	0	0	0
cand_0000612	NC_041734.1|base_mask_core=1|core=53058695-58058695|halo=52958695-58158695	-	R_TE	4	3	0.750000	0	0	0	0	0
cand_0000613	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	2	2	1.000000	1	0	0	0	0
cand_0000614	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE	1	1	1.000000	1	0	0	0	0
cand_0000615	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE	10	5	0.500000	0	0	0	0	0
cand_0000616	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D	3	2	0.666667	0	0	0	0	0
cand_0000617	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE	8	6	0.750000	0	0	0	0	0
cand_0000618	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D	13	4	0.307692	0	0	0	0	0
cand_0000619	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000620	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE	20	0	0.000000	0	0	0	0	0
cand_0000621	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000622	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	28	28	1.000000	1	0	0	0	0
cand_0000623	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE	34	34	1.000000	1	0	0	0	0
cand_0000624	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000625	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE	19	8	0.421053	0	0	0	0	0
cand_0000626	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000627	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	31	31	1.000000	1	0	0	0	0
cand_0000628	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	11	10	0.909091	0	0	0	0	0
cand_0000629	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	5	4	0.800000	0	0	0	0	0
cand_0000630	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000631	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,U_soft	21	21	1.000000	1	1	1	0	0
cand_0000632	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000633	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE	10	0	0.000000	0	0	0	0	0
cand_0000634	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000635	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE	15	2	0.133333	0	0	0	0	0
cand_0000636	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000637	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	D,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000638	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	U_soft	2	2	1.000000	1	1	1	0	0
cand_0000639	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	12	5	0.416667	0	0	0	0	0
cand_0000640	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	2	2	1.000000	1	1	1	0	0
cand_0000641	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	8	5	0.625000	0	0	0	0	0
cand_0000642	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	14	3	0.214286	0	0	0	0	0
cand_0000643	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	U_soft	20	0	0.000000	0	0	0	0	0
cand_0000644	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	U_soft	36	35	0.972222	0	0	0	0	0
cand_0000645	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	20	9	0.450000	0	0	0	0	0
cand_0000646	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	U_soft	10	0	0.000000	0	0	0	0	0
cand_0000647	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	+	U_soft	14	2	0.142857	0	0	0	0	0
cand_0000648	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	R_TE	3	2	0.666667	0	0	0	0	0
cand_0000649	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	R_TE	13	4	0.307692	0	0	0	0	0
cand_0000650	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	R_TE	22	20	0.909091	0	0	0	0	0
cand_0000651	NC_041735.1|base_mask_core=0|core=21149938-26149938|halo=21049938-26249938	-	R_TE	6	0	0.000000	0	0	0	0	0
cand_0000652	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE	4	4	1.000000	1	0	0	0	0
cand_0000653	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE,U_soft	4	4	1.000000	1	0	0	0	0
cand_0000654	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,R_TE,U_soft	2	2	1.000000	1	0	0	0	0
cand_0000655	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE,U_soft	2	2	1.000000	1	0	0	0	0
cand_0000656	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0000657	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D	12	4	0.333333	0	0	0	0	0
cand_0000658	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,R_TE	35	35	1.000000	1	1	1	0	0
cand_0000659	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,U_soft	11	11	1.000000	1	1	1	0	0
cand_0000660	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE,U_soft	1	1	1.000000	1	0	0	0	0
cand_0000661	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000662	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D	31	0	0.000000	0	0	0	0	0
cand_0000663	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,R_TE,U_soft	25	23	0.920000	0	0	0	0	0
cand_0000664	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000665	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,R_TE	2	0	0.000000	0	0	0	0	0
cand_0000666	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE	3	3	1.000000	1	1	1	0	0
cand_0000667	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	D,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000668	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE	7	0	0.000000	0	0	0	0	0
cand_0000669	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D	4	0	0.000000	0	0	0	0	0
cand_0000670	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	D,R_TE	13	13	1.000000	1	1	1	0	0
cand_0000671	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	U_soft	5	5	1.000000	1	1	1	0	0
cand_0000672	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	U_soft	7	0	0.000000	0	0	0	0	0
cand_0000673	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	U_soft	10	4	0.400000	0	0	0	0	0
cand_0000674	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	U_soft	36	34	0.944444	0	0	0	0	0
cand_0000675	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	U_soft	2	0	0.000000	0	0	0	0	0
cand_0000676	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	U_soft	5	0	0.000000	0	0	0	0	0
cand_0000677	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	U_soft	19	12	0.631579	0	0	0	0	0
cand_0000678	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	U_soft	3	0	0.000000	0	0	0	0	0
cand_0000679	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	U_soft	0	0		0	0	0	0	0
cand_0000680	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	R_TE	9	4	0.444444	0	0	0	0	0
cand_0000681	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	R_TE	11	11	1.000000	1	1	1	0	0
cand_0000682	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	R_TE	30	0	0.000000	0	0	0	0	0
cand_0000683	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	R_TE	1	0	0.000000	0	0	0	0	0
cand_0000684	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	-	R_TE	5	5	1.000000	1	0	0	0	0
cand_0000685	NC_041735.1|base_mask_core=1|core=44799876-49799876|halo=44699876-49899876	+	R_TE	4	0	0.000000	0	0	0	0	0
cand_0000686	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE	0	0		0	0	0	0	0
cand_0000687	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE	0	0		0	0	0	0	0
cand_0000688	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE	0	0		0	0	0	0	0
cand_0000689	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D	5	0	0.000000	0	0	0	0	0
cand_0000690	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE,U_soft	19	0	0.000000	0	0	0	0	0
cand_0000691	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE,U_soft	10	10	1.000000	1	1	1	0	0
cand_0000692	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000693	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000694	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	34	25	0.735294	0	0	0	0	0
cand_0000695	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000696	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	19	0	0.000000	0	0	0	0	0
cand_0000697	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE	5	0	0.000000	0	0	0	0	0
cand_0000698	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE	0	0		0	0	0	0	0
cand_0000699	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000700	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE	2	0	0.000000	0	0	0	0	0
cand_0000701	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D	4	0	0.000000	0	0	0	0	0
cand_0000702	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D	8	0	0.000000	0	0	0	0	0
cand_0000703	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	10	10	1.000000	1	1	1	0	0
cand_0000704	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	D,R_TE,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000705	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	8	6	0.750000	0	0	0	0	0
cand_0000706	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	D,R_TE,U_soft	4	4	1.000000	1	0	0	0	0
cand_0000707	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000708	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000709	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	U_soft	5	0	0.000000	0	0	0	0	0
cand_0000710	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000711	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000712	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000713	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	U_soft	7	0	0.000000	0	0	0	0	0
cand_0000714	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	U_soft	5	0	0.000000	0	0	0	0	0
cand_0000715	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	U_soft	0	0		0	0	0	0	0
cand_0000716	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0000717	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	R_TE	0	0		0	0	0	0	0
cand_0000718	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	R_TE	0	0		0	0	0	0	0
cand_0000719	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	R_TE	1	0	0.000000	0	0	0	0	0
cand_0000720	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	R_TE	0	0		0	0	0	0	0
cand_0000721	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	+	R_TE	4	0	0.000000	0	0	0	0	0
cand_0000722	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	R_TE	6	0	0.000000	0	0	0	0	0
cand_0000723	NC_041738.1|base_mask_core=0|core=18668677-23668677|halo=18568677-23768677	-	R_TE	2	0	0.000000	0	0	0	0	0
cand_0000724	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000725	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	22	22	1.000000	1	0	0	0	0
cand_0000726	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000727	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000728	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D	13	12	0.923077	0	0	0	0	0
cand_0000729	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	4	4	1.000000	1	1	1	0	0
cand_0000730	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000731	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000732	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	4	4	1.000000	1	1	1	0	0
cand_0000733	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	4	4	1.000000	1	1	1	0	0
cand_0000734	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000735	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	10	10	1.000000	1	1	1	0	0
cand_0000736	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000737	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	15	15	1.000000	1	0	0	0	0
cand_0000738	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	4	2	0.500000	0	0	0	0	0
cand_0000739	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	4	0	0.000000	0	0	0	0	0
cand_0000740	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	17	17	1.000000	1	1	1	0	0
cand_0000741	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	15	0	0.000000	0	0	0	0	0
cand_0000742	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	15	0	0.000000	0	0	0	0	0
cand_0000743	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	12	2	0.166667	0	0	0	0	0
cand_0000744	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	10	10	1.000000	1	1	1	0	0
cand_0000745	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	2	1	0.500000	0	0	0	0	0
cand_0000746	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	16	16	1.000000	1	1	1	0	0
cand_0000747	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	10	10	1.000000	1	0	0	0	0
cand_0000748	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000749	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
