idx	contrast_role	source	species	chrom	start	end	label_name	model	score_name	chunk_start	chunk_end	original_score	occluded_score	delta_score	sf5_best_main4
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	448	512	0.9757319688796997	0.9092096090316772	0.06652235984802246	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	448	512	0.865234375	0.345703125	0.51953125	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	original	original	0.6336315870285034	0.6336315870285034	0.0	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	original	original	1.0	1.0	0.0	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	0	64	0.6336315870285034	0.5106781125068665	0.12295347452163696	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	0	64	1.0	0.876953125	0.123046875	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	64	128	0.6336315870285034	0.38421744108200073	0.24941414594650269	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	64	128	1.0	0.8828125	0.1171875	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	128	192	0.6336315870285034	0.2563531696796417	0.3772784173488617	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	128	192	1.0	0.892578125	0.107421875	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	192	256	0.6336315870285034	0.2183665633201599	0.4152650237083435	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	192	256	1.0	0.2265625	0.7734375	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	256	320	0.6336315870285034	0.7835713624954224	-0.14993977546691895	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	256	320	1.0	0.861328125	0.138671875	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	320	384	0.6336315870285034	0.4225984513759613	0.21103313565254211	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	320	384	1.0	0.830078125	0.169921875	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	384	448	0.6336315870285034	0.6243723034858704	0.009259283542633057	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	384	448	1.0	0.880859375	0.119140625	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	binary	binary_te_mean	448	512	0.6336315870285034	0.6364571452140808	-0.0028255581855773926	DNA
380	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	7706484	7706996	DNA	sf5	sf5_best_main4_frac	448	512	1.0	0.84375	0.15625	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	original	original	0.6908706426620483	0.6908706426620483	0.0	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	original	original	0.880859375	0.880859375	0.0	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	0	64	0.6908706426620483	0.4335649907588959	0.25730565190315247	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	0	64	0.880859375	0.626953125	0.25390625	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	64	128	0.6908706426620483	0.38938260078430176	0.3014880418777466	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	64	128	0.880859375	0.7109375	0.169921875	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	128	192	0.6908706426620483	0.5571259260177612	0.1337447166442871	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	128	192	0.880859375	0.716796875	0.1640625	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	192	256	0.6908706426620483	0.6325662136077881	0.058304429054260254	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	192	256	0.880859375	0.6640625	0.216796875	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	256	320	0.6908706426620483	0.6709720492362976	0.019898593425750732	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	256	320	0.880859375	0.5703125	0.310546875	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	320	384	0.6908706426620483	0.6540125012397766	0.03685814142227173	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	320	384	0.880859375	0.525390625	0.35546875	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	384	448	0.6908706426620483	0.6275880932807922	0.0632825493812561	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	384	448	0.880859375	0.638671875	0.2421875	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	binary	binary_te_mean	448	512	0.6908706426620483	0.7302812337875366	-0.03941059112548828	DNA
149	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	113756405	113756917	Unknown	sf5	sf5_best_main4_frac	448	512	0.880859375	0.5234375	0.357421875	DNA
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	original	original	0.005885127931833267	0.005885127931833267	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	0	64	0.005885127931833267	0.005122005939483643	0.0007631219923496246	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	64	128	0.005885127931833267	0.007081099320203066	-0.0011959713883697987	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	128	192	0.005885127931833267	0.003696360159665346	0.002188767772167921	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	192	256	0.005885127931833267	0.004013357684016228	0.0018717702478170395	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	256	320	0.005885127931833267	0.0033334707841277122	0.002551657147705555	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	320	384	0.005885127931833267	0.004788512364029884	0.0010966155678033829	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	320	384	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	384	448	0.005885127931833267	0.004242049530148506	0.001643078401684761	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	binary	binary_te_mean	448	512	0.005885127931833267	0.0074851601384580135	-0.0016000322066247463	SINE
364	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52409784	52410296	DNA	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	original	original	0.6954232454299927	0.6954232454299927	0.0	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	original	original	0.900390625	0.900390625	0.0	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	0	64	0.6954232454299927	0.4604315757751465	0.2349916696548462	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	0	64	0.900390625	0.65625	0.244140625	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	64	128	0.6954232454299927	0.39531567692756653	0.30010756850242615	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	64	128	0.900390625	0.705078125	0.1953125	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	128	192	0.6954232454299927	0.5961010456085205	0.09932219982147217	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	128	192	0.900390625	0.759765625	0.140625	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	192	256	0.6954232454299927	0.6355849504470825	0.059838294982910156	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	192	256	0.900390625	0.677734375	0.22265625	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	256	320	0.6954232454299927	0.6707477569580078	0.024675488471984863	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	256	320	0.900390625	0.56640625	0.333984375	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	320	384	0.6954232454299927	0.6917738318443298	0.003649413585662842	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	320	384	0.900390625	0.55859375	0.341796875	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	384	448	0.6954232454299927	0.6743100881576538	0.021113157272338867	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	384	448	0.900390625	0.69140625	0.208984375	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	binary	binary_te_mean	448	512	0.6954232454299927	0.733440637588501	-0.0380173921585083	DNA
161	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr20	16277164	16277676	Unknown	sf5	sf5_best_main4_frac	448	512	0.900390625	0.48046875	0.419921875	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	original	original	0.9956668615341187	0.9956668615341187	0.0	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	original	original	1.0	1.0	0.0	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	0	64	0.9956668615341187	0.9060388803482056	0.08962798118591309	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	0	64	1.0	0.919921875	0.080078125	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	64	128	0.9956668615341187	0.9202089309692383	0.07545793056488037	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	64	128	1.0	1.0	0.0	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	128	192	0.9956668615341187	0.9011281728744507	0.09453868865966797	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	128	192	1.0	0.904296875	0.095703125	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	192	256	0.9956668615341187	0.8513440489768982	0.14432281255722046	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	192	256	1.0	0.90234375	0.09765625	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	256	320	0.9956668615341187	0.9297389388084412	0.06592792272567749	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	256	320	1.0	0.96484375	0.03515625	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	320	384	0.9956668615341187	0.8993910551071167	0.09627580642700195	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	320	384	1.0	0.93359375	0.06640625	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	384	448	0.9956668615341187	0.9787582159042358	0.016908645629882812	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	384	448	1.0	1.0	0.0	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	binary	binary_te_mean	448	512	0.9956668615341187	0.8899149894714355	0.1057518720626831	DNA
335	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	51960545	51961057	DNA	sf5	sf5_best_main4_frac	448	512	1.0	0.91796875	0.08203125	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	original	original	0.8862277269363403	0.8862277269363403	0.0	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	original	original	0.982421875	0.982421875	0.0	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	0	64	0.8862277269363403	0.6870774030685425	0.19915032386779785	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	0	64	0.982421875	0.720703125	0.26171875	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	64	128	0.8862277269363403	0.7937864065170288	0.09244132041931152	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	64	128	0.982421875	0.615234375	0.3671875	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	128	192	0.8862277269363403	0.8139961957931519	0.07223153114318848	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	128	192	0.982421875	0.76953125	0.212890625	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	192	256	0.8862277269363403	0.8391245603561401	0.047103166580200195	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	192	256	0.982421875	0.810546875	0.171875	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	256	320	0.8862277269363403	0.8412630558013916	0.04496467113494873	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	256	320	0.982421875	0.630859375	0.3515625	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	320	384	0.8862277269363403	0.7998055815696716	0.0864221453666687	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	320	384	0.982421875	0.51171875	0.470703125	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	384	448	0.8862277269363403	0.6997287273406982	0.1864989995956421	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	384	448	0.982421875	0.416015625	0.56640625	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	binary	binary_te_mean	448	512	0.8862277269363403	0.8387595415115356	0.04746818542480469	DNA
177	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	7163101	7163613	Unknown	sf5	sf5_best_main4_frac	448	512	0.982421875	0.63671875	0.345703125	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	original	original	0.9511849880218506	0.9511849880218506	0.0	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	original	original	1.0	1.0	0.0	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	0	64	0.9511849880218506	0.857519805431366	0.09366518259048462	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	0	64	1.0	0.888671875	0.111328125	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	64	128	0.9511849880218506	0.7826904058456421	0.1684945821762085	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	64	128	1.0	0.8828125	0.1171875	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	128	192	0.9511849880218506	0.6614444851875305	0.28974050283432007	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	128	192	1.0	0.84375	0.15625	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	192	256	0.9511849880218506	0.8075879812240601	0.14359700679779053	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	192	256	1.0	0.8828125	0.1171875	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	256	320	0.9511849880218506	0.8421472311019897	0.10903775691986084	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	256	320	1.0	0.876953125	0.123046875	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	320	384	0.9511849880218506	0.8377350568771362	0.11344993114471436	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	320	384	1.0	0.88671875	0.11328125	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	384	448	0.9511849880218506	0.8311849236488342	0.12000006437301636	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	384	448	1.0	0.8984375	0.1015625	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	binary	binary_te_mean	448	512	0.9511849880218506	0.7461118698120117	0.20507311820983887	DNA
515	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	25457281	25457793	DNA	sf5	sf5_best_main4_frac	448	512	1.0	0.873046875	0.126953125	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	original	original	0.8856054544448853	0.8856054544448853	0.0	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	original	original	0.919921875	0.919921875	0.0	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	0	64	0.8856054544448853	0.7917531132698059	0.09385234117507935	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	0	64	0.919921875	0.728515625	0.19140625	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	64	128	0.8856054544448853	0.821519672870636	0.06408578157424927	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	64	128	0.919921875	0.712890625	0.20703125	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	128	192	0.8856054544448853	0.7143794298171997	0.17122602462768555	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	128	192	0.919921875	0.501953125	0.41796875	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	192	256	0.8856054544448853	0.7070197463035583	0.1785857081413269	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	192	256	0.919921875	0.39453125	0.525390625	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	256	320	0.8856054544448853	0.8324644565582275	0.053140997886657715	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	256	320	0.919921875	0.611328125	0.30859375	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	320	384	0.8856054544448853	0.8537869453430176	0.031818509101867676	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	320	384	0.919921875	0.80859375	0.111328125	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	384	448	0.8856054544448853	0.8457530736923218	0.03985238075256348	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	384	448	0.919921875	0.84375	0.076171875	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	binary	binary_te_mean	448	512	0.8856054544448853	0.8422533273696899	0.04335212707519531	DNA
187	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	22838931	22839443	Unknown	sf5	sf5_best_main4_frac	448	512	0.919921875	0.673828125	0.24609375	DNA
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	original	original	0.0034430515952408314	0.0034430515952408314	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	0	64	0.0034430515952408314	0.0024817856028676033	0.0009612659923732281	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	64	128	0.0034430515952408314	0.005363951902836561	-0.0019209003075957298	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	128	192	0.0034430515952408314	0.0026865010149776936	0.0007565505802631378	SINE
