package_id	atom_id	seqid	start0	end0	overlap_role	package_censored	name	score	strand	source	attributes
S1-00167	P3:3L:23362872:23362874	3L	23362872	23362874	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362884:23362889	3L	23362884	23362889	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362890:23362892	3L	23362890	23362892	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362893:23362896	3L	23362893	23362896	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362897:23362902	3L	23362897	23362902	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362903:23362927	3L	23362903	23362927	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362932:23362940	3L	23362932	23362940	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362941:23362946	3L	23362941	23362946	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362947:23362972	3L	23362947	23362972	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362973:23362988	3L	23362973	23362988	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23362989:23363018	3L	23362989	23363018	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363019:23363024	3L	23363019	23363024	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363025:23363051	3L	23363025	23363051	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363052:23363081	3L	23363052	23363081	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363082:23363086	3L	23363082	23363086	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363089:23363192	3L	23363089	23363192	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363193:23363205	3L	23363193	23363205	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363206:23363207	3L	23363206	23363207	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363209:23363211	3L	23363209	23363211	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363213:23363220	3L	23363213	23363220	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363221:23363235	3L	23363221	23363235	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363236:23363238	3L	23363236	23363238	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363239:23363388	3L	23363239	23363388	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363389:23363394	3L	23363389	23363394	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363395:23363408	3L	23363395	23363408	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363409:23363416	3L	23363409	23363416	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363417:23363582	3L	23363417	23363582	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363583:23363773	3L	23363583	23363773	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23363774:23364037	3L	23363774	23364037	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364038:23364127	3L	23364038	23364127	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364128:23364131	3L	23364128	23364131	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364132:23364138	3L	23364132	23364138	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364142:23364143	3L	23364142	23364143	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364145:23364147	3L	23364145	23364147	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364154:23364156	3L	23364154	23364156	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364157:23364158	3L	23364157	23364158	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364163:23364164	3L	23364163	23364164	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364166:23364167	3L	23364166	23364167	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364169:23364170	3L	23364169	23364170	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364172:23364174	3L	23364172	23364174	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364175:23364176	3L	23364175	23364176	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364182:23364183	3L	23364182	23364183	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364196:23364197	3L	23364196	23364197	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364200:23364201	3L	23364200	23364201	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364203:23364204	3L	23364203	23364204	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364229:23364230	3L	23364229	23364230	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364233:23364234	3L	23364233	23364234	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364235:23364237	3L	23364235	23364237	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364239:23364240	3L	23364239	23364240	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364241:23364245	3L	23364241	23364245	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364247:23364249	3L	23364247	23364249	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364251:23364252	3L	23364251	23364252	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364257:23364259	3L	23364257	23364259	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364260:23364261	3L	23364260	23364261	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364264:23364265	3L	23364264	23364265	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364266:23364267	3L	23364266	23364267	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364273:23364275	3L	23364273	23364275	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364276:23364283	3L	23364276	23364283	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364287:23364288	3L	23364287	23364288	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364289:23364294	3L	23364289	23364294	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364295:23364316	3L	23364295	23364316	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364318:23364321	3L	23364318	23364321	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364324:23364325	3L	23364324	23364325	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364326:23364327	3L	23364326	23364327	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364328:23364329	3L	23364328	23364329	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364335:23364336	3L	23364335	23364336	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364337:23364338	3L	23364337	23364338	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364341:23364342	3L	23364341	23364342	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364343:23364347	3L	23364343	23364347	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364348:23364349	3L	23364348	23364349	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364350:23364366	3L	23364350	23364366	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364367:23364369	3L	23364367	23364369	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364370:23364371	3L	23364370	23364371	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364372:23364373	3L	23364372	23364373	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364374:23364382	3L	23364374	23364382	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364383:23364386	3L	23364383	23364386	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364387:23364389	3L	23364387	23364389	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364391:23364395	3L	23364391	23364395	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364396:23364398	3L	23364396	23364398	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364405:23364406	3L	23364405	23364406	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364409:23364410	3L	23364409	23364410	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364412:23364413	3L	23364412	23364413	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364418:23364419	3L	23364418	23364419	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364421:23364423	3L	23364421	23364423	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364424:23364428	3L	23364424	23364428	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364429:23364430	3L	23364429	23364430	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364431:23364432	3L	23364431	23364432	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364440:23364441	3L	23364440	23364441	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364445:23364446	3L	23364445	23364446	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364453:23364455	3L	23364453	23364455	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364472:23364473	3L	23364472	23364473	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364486:23364487	3L	23364486	23364487	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364489:23364490	3L	23364489	23364490	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364492:23364580	3L	23364492	23364580	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364581:23364589	3L	23364581	23364589	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364591:23364592	3L	23364591	23364592	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364593:23364598	3L	23364593	23364598	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364600:23364601	3L	23364600	23364601	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364607:23364608	3L	23364607	23364608	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364611:23364613	3L	23364611	23364613	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364617:23364618	3L	23364617	23364618	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364619:23364620	3L	23364619	23364620	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364621:23364623	3L	23364621	23364623	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364624:23364625	3L	23364624	23364625	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364627:23364628	3L	23364627	23364628	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364629:23364632	3L	23364629	23364632	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364636:23364637	3L	23364636	23364637	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364638:23364639	3L	23364638	23364639	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364641:23364647	3L	23364641	23364647	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364648:23364652	3L	23364648	23364652	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364656:23364657	3L	23364656	23364657	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364658:23364659	3L	23364658	23364659	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364660:23364661	3L	23364660	23364661	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364663:23364664	3L	23364663	23364664	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364672:23364673	3L	23364672	23364673	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364674:23364675	3L	23364674	23364675	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364677:23364678	3L	23364677	23364678	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364690:23364691	3L	23364690	23364691	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364692:23364694	3L	23364692	23364694	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364695:23364697	3L	23364695	23364697	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364698:23364699	3L	23364698	23364699	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364703:23364704	3L	23364703	23364704	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364706:23364708	3L	23364706	23364708	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364766:23364767	3L	23364766	23364767	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364781:23364782	3L	23364781	23364782	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364873:23364878	3L	23364873	23364878	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364901:23364902	3L	23364901	23364902	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364908:23364909	3L	23364908	23364909	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364917:23364918	3L	23364917	23364918	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364941:23364942	3L	23364941	23364942	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364943:23364944	3L	23364943	23364944	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364949:23364950	3L	23364949	23364950	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364953:23364954	3L	23364953	23364954	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364958:23364960	3L	23364958	23364960	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364961:23364962	3L	23364961	23364962	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364964:23364966	3L	23364964	23364966	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364967:23364968	3L	23364967	23364968	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364972:23364973	3L	23364972	23364973	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364985:23364988	3L	23364985	23364988	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364989:23364990	3L	23364989	23364990	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23364998:23364999	3L	23364998	23364999	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365004:23365005	3L	23365004	23365005	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365007:23365008	3L	23365007	23365008	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365009:23365010	3L	23365009	23365010	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365012:23365013	3L	23365012	23365013	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365019:23365020	3L	23365019	23365020	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365030:23365031	3L	23365030	23365031	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365036:23365037	3L	23365036	23365037	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365045:23365046	3L	23365045	23365046	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365052:23365060	3L	23365052	23365060	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365062:23365063	3L	23365062	23365063	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365126:23365128	3L	23365126	23365128	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365129:23365130	3L	23365129	23365130	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365132:23365134	3L	23365132	23365134	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365139:23365140	3L	23365139	23365140	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365142:23365143	3L	23365142	23365143	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365145:23365146	3L	23365145	23365146	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365148:23365149	3L	23365148	23365149	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365151:23365152	3L	23365151	23365152	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365160:23365161	3L	23365160	23365161	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365165:23365166	3L	23365165	23365166	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365168:23365169	3L	23365168	23365169	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365170:23365172	3L	23365170	23365172	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365183:23365185	3L	23365183	23365185	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365186:23365187	3L	23365186	23365187	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365189:23365195	3L	23365189	23365195	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365196:23365198	3L	23365196	23365198	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365201:23365202	3L	23365201	23365202	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365203:23365205	3L	23365203	23365205	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365207:23365208	3L	23365207	23365208	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365209:23365211	3L	23365209	23365211	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365217:23365218	3L	23365217	23365218	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365222:23365223	3L	23365222	23365223	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365225:23365226	3L	23365225	23365226	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365235:23365236	3L	23365235	23365236	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365237:23365239	3L	23365237	23365239	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365241:23365242	3L	23365241	23365242	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365243:23365244	3L	23365243	23365244	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365245:23365246	3L	23365245	23365246	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365249:23365255	3L	23365249	23365255	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365256:23365264	3L	23365256	23365264	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365265:23365266	3L	23365265	23365266	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365277:23365280	3L	23365277	23365280	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365282:23365283	3L	23365282	23365283	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365285:23365287	3L	23365285	23365287	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365288:23365289	3L	23365288	23365289	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365290:23365292	3L	23365290	23365292	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365294:23365297	3L	23365294	23365297	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365298:23365300	3L	23365298	23365300	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365302:23365306	3L	23365302	23365306	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365309:23365310	3L	23365309	23365310	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365311:23365312	3L	23365311	23365312	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365313:23365315	3L	23365313	23365315	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365316:23365317	3L	23365316	23365317	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365319:23365320	3L	23365319	23365320	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365323:23365330	3L	23365323	23365330	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365332:23365333	3L	23365332	23365333	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365335:23365336	3L	23365335	23365336	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365337:23365338	3L	23365337	23365338	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365339:23365340	3L	23365339	23365340	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365341:23365342	3L	23365341	23365342	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365343:23365352	3L	23365343	23365352	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365353:23365355	3L	23365353	23365355	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365357:23365358	3L	23365357	23365358	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365359:23365360	3L	23365359	23365360	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365361:23365362	3L	23365361	23365362	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365365:23365372	3L	23365365	23365372	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365373:23365456	3L	23365373	23365456	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365457:23365472	3L	23365457	23365472	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365473:23365583	3L	23365473	23365583	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365584:23365719	3L	23365584	23365719	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365720:23365725	3L	23365720	23365725	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365727:23365728	3L	23365727	23365728	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365729:23365747	3L	23365729	23365747	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365748:23365751	3L	23365748	23365751	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365755:23365757	3L	23365755	23365757	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365758:23365759	3L	23365758	23365759	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365760:23365761	3L	23365760	23365761	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365762:23365766	3L	23365762	23365766	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365767:23365781	3L	23365767	23365781	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365782:23365829	3L	23365782	23365829	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365830:23365883	3L	23365830	23365883	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365884:23365918	3L	23365884	23365918	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365919:23365929	3L	23365919	23365929	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365930:23365931	3L	23365930	23365931	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23365934:23365941	3L	23365934	23365941	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366062:23366063	3L	23366062	23366063	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366065:23366066	3L	23366065	23366066	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366069:23366070	3L	23366069	23366070	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366071:23366072	3L	23366071	23366072	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366073:23366074	3L	23366073	23366074	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366075:23366076	3L	23366075	23366076	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366077:23366082	3L	23366077	23366082	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366083:23366094	3L	23366083	23366094	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366095:23366096	3L	23366095	23366096	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366100:23366205	3L	23366100	23366205	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366206:23366218	3L	23366206	23366218	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366219:23366321	3L	23366219	23366321	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366322:23366337	3L	23366322	23366337	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366338:23366343	3L	23366338	23366343	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366344:23366394	3L	23366344	23366394	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366395:23366398	3L	23366395	23366398	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366399:23366418	3L	23366399	23366418	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366419:23366423	3L	23366419	23366423	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366424:23366425	3L	23366424	23366425	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366426:23366436	3L	23366426	23366436	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366437:23366445	3L	23366437	23366445	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366446:23366450	3L	23366446	23366450	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366451:23366460	3L	23366451	23366460	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366461:23366462	3L	23366461	23366462	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366463:23366466	3L	23366463	23366466	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366467:23366468	3L	23366467	23366468	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366470:23366472	3L	23366470	23366472	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366473:23366475	3L	23366473	23366475	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366476:23366484	3L	23366476	23366484	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366485:23366495	3L	23366485	23366495	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366496:23366497	3L	23366496	23366497	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366498:23366506	3L	23366498	23366506	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366507:23366517	3L	23366507	23366517	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366518:23366522	3L	23366518	23366522	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366523:23366526	3L	23366523	23366526	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366527:23366538	3L	23366527	23366538	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366539:23366546	3L	23366539	23366546	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366547:23366552	3L	23366547	23366552	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366553:23366554	3L	23366553	23366554	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366556:23366558	3L	23366556	23366558	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366559:23366560	3L	23366559	23366560	contained	0	P3_prediction	.	.	P3	.
S1-00167	P3:3L:23366563:23366564	3L	23366563	23366564	contained	0	P3_prediction	.	.	P3	.
