package_id	feature_id	seqid	start1	end1	start0	end0	strand	length	flybase_name	header_md5	release	species
S1-00172	FBti0059859	3L	23471031	23477343	23471030	23477343	+	6313	Stalker4{}1798	92a5d369fb4e3a65d93ae40cec915ff3	r6.68	Dmel
S1-00172	FBti0063916	3L	23471892	23476474	23471891	23476474	+	4583	springer{}5855	989245951c96e2550b6cf38e32660ce3	r6.68	Dmel
S1-00172	FBti0059928	3L	23474157	23474372	23474156	23474372	+	216	gypsy3{}1867	6a932ecd7d129b9c27d27448d4d35d1d	r6.68	Dmel
S1-00172	FBti0059929	3L	23474406	23474526	23474405	23474526	+	121	gypsy3{}1868	d243e63207c020c0142aa996f1b04ba3	r6.68	Dmel
S1-00172	FBti0059930	3L	23474989	23475436	23474988	23475436	+	448	gypsy3{}1869	43e94e584e15b1be3d6cd56f838fe4ab	r6.68	Dmel
S1-00172	FBti0063939	3L	23477391	23480653	23477390	23480653	+	3263	Rt1b{}5878	aa011766025054e78a15854431697ca2	r6.68	Dmel
S1-00172	FBti0059848	3L	23480654	23480802	23480653	23480802	+	149	Stalker{}1787	d761c02b42ff6d34c0a8d11b019cbaea	r6.68	Dmel
S1-00172	FBti0059902	3L	23480848	23481573	23480847	23481573	+	726	diver2{}1841	b1669fa1dd40a343d158a17e62960ec3	r6.68	Dmel
S1-00172	FBti0063923	3L	23482053	23482288	23482052	23482288	+	236	Doc{}5862	1233fccf2869a3caf66901edbddf890d	r6.68	Dmel
S1-00172	FBti0063965	3L	23482302	23484794	23482301	23484794	-	2493	Cr1a{}5904	43e17544e2a23cd72e266f472b2fb8ef	r6.68	Dmel
S1-00172	FBti0062668	3L	23485006	23485527	23485005	23485527	-	522	1360{}4607	f4f186bc040df0545b042cff5d6770d8	r6.68	Dmel
S1-00172	FBti0059836	3L	23485528	23485638	23485527	23485638	+	111	G{}1775	8ecb48e5a1356840926bb3e69bf53cc3	r6.68	Dmel
S1-00172	FBti0059843	3L	23486259	23486992	23486258	23486992	-	734	invader3{}1782	4e151d6f801f759eff232a37ca62596c	r6.68	Dmel
S1-00172	FBti0059893	3L	23486586	23486813	23486585	23486813	+	228	gypsy12{}1832	b1c3442385ee7723fc775569b56d4fbe	r6.68	Dmel
S1-00172	FBti0063838	3L	23487052	23487152	23487051	23487152	+	101	INE-1{}5777	1c817fc426b3319e769fd473446339fd	r6.68	Dmel
S1-00172	FBti0063840	3L	23487266	23487319	23487265	23487319	+	54	INE-1{}5779	4b56bcf6539fabebc0f7e45aa1cbdb90	r6.68	Dmel
S1-00176	FBti0059894	3L	23493071	23494093	23493070	23494093	+	1023	gypsy12{}1833	6b63d5020fbf5d72a5e4433ab5bedc19	r6.68	Dmel
S1-00176	FBti0062188	3L	23494735	23496259	23494734	23496259	+	1525	INE-1{}4127	f1ba16859ab2914b1f8bfc8c861e7da7	r6.68	Dmel
S1-00176	FBti0063949	3L	23494846	23495929	23494845	23495929	-	1084	1360{}5888	d205fd73f9321db303fd4ea32dbb39fa	r6.68	Dmel
S1-00176	FBti0059860	3L	23496734	23503467	23496733	23503467	+	6734	Stalker4{}1799	97806f04c3a9c15f2634a2e848d4f301	r6.68	Dmel
S1-00176	FBti0059854	3L	23497308	23499181	23497307	23499181	+	1874	Stalker{}1793	2aa12c0edf72c0219eed1b670280d6ad	r6.68	Dmel
S1-00176	FBti0062666	3L	23504019	23531694	23504018	23531694	-	27676	HMS-Beagle{}4605	144d0054e01c65049eba8d2230809705	r6.68	Dmel
S1-00176	FBti0059867	3L	23505008	23507874	23505007	23507874	+	2867	baggins{}1806	648ffd6bad04233baf24645688599d43	r6.68	Dmel
S1-00176	FBti0063936	3L	23511658	23512225	23511657	23512225	-	568	G4{}5875	fb5ef50f0c3ea325af42a82f54ec7470	r6.68	Dmel
S1-00176	FBti0059841	3L	23512720	23512891	23512719	23512891	-	172	gtwin{}1780	dd36dddbf2be893b167a788de14c2ce7	r6.68	Dmel
S1-00176	FBti0063914	3L	23513018	23513657	23513017	23513657	-	640	297{}5853	580e4bfea89b21cbc87f99d48c3c4e8e	r6.68	Dmel
S1-00176	FBti0062667	3L	23515334	23529036	23515333	23529036	-	13703	gypsy10{}4606	a1df5049acdac4d86deb59c4d7820ef9	r6.68	Dmel
S1-00176	FBti0059885	3L	23515381	23523221	23515380	23523221	-	7841	GATE{}1824	5b34ed15df1361c787944471d5c6b363	r6.68	Dmel
S1-00176	FBti0063951	3L	23526524	23527633	23526523	23527633	-	1110	1360{}5890	af60e97ef5fbb92d2f4bb92e240c82f8	r6.68	Dmel
S1-00176	FBti0063967	3L	23529902	23531606	23529901	23531606	+	1705	Cr1a{}5906	17f7c89aae2e89d902d90746d3eceefd	r6.68	Dmel
S1-00176	FBti0059889	3L	23533023	23535491	23533022	23535491	+	2469	Max{}1828	ece477e67cc79bfefe0f1c2caab31e8c	r6.68	Dmel
S1-00176	FBti0059921	3L	23534995	23535216	23534994	23535216	-	222	accord2{}1860	64d890bb4c42778e471fbd2b387383bc	r6.68	Dmel
S1-00176	FBti0063969	3L	23537687	23538972	23537686	23538972	+	1286	Cr1a{}5908	6a27dcc8955ef7ea3d5b2987e14c60ae	r6.68	Dmel
S1-00176	FBti0059904	3L	23539682	23540139	23539681	23540139	-	458	diver2{}1843	bbf83f55f3ad8a650ec599b5ef0b0f29	r6.68	Dmel
S1-00179	FBti0062216	3L	23544206	23547828	23544205	23547828	-	3623	Stalker2{}4155	37c3d6abde24fcf8c49a056c87cca59f	r6.68	Dmel
S1-00179	FBti0063918	3L	23546456	23546877	23546455	23546877	+	422	springer{}5857	34e641029d4dfc4de7747a0b9299fad0	r6.68	Dmel
S1-00179	FBti0063915	3L	23547829	23547931	23547828	23547931	-	103	mdg1{}5854	0aa2a098b9cd8508c51aaf0a4c6a37ad	r6.68	Dmel
S1-00179	FBti0062192	3L	23548282	23548667	23548281	23548667	+	386	INE-1{}4131	0d21d08990722f03ffc223f88e33c3e3	r6.68	Dmel
S1-00179	FBti0063913	3L	23548686	23549609	23548685	23549609	-	924	copia{}5852	98a88d94e0315da6c7468433391527d5	r6.68	Dmel
S1-00179	FBti0020293	3L	23550267	23553792	23550266	23553792	-	3526	invader1{}1182	8079a74087368505b75088287562986e	r6.68	Dmel
S1-00179	FBti0059863	3L	23554004	23554237	23554003	23554237	-	234	HB{}1802	55e42d5c5f53185854b4e313a816b0d0	r6.68	Dmel
S1-00179	FBti0059864	3L	23555332	23555470	23555331	23555470	-	139	HB{}1803	ddebfa1371a7a4b8205b23ec80daff8a	r6.68	Dmel
S1-00179	FBti0062206	3L	23556291	23564561	23556290	23564561	+	8271	jockey{}4145	c7c65fb09af16b1da4f678c00c9401a1	r6.68	Dmel
S1-00179	FBti0059840	3L	23557459	23559016	23557458	23559016	+	1558	Tc1-2{}1779	c6000c6dfa14e1ebee16770686456572	r6.68	Dmel
S1-00179	FBti0063935	3L	23559306	23559567	23559305	23559567	-	262	Tirant{}5874	703c54966417d025bbb2bbcdcd73aec3	r6.68	Dmel
S1-00179	FBti0059933	3L	23559621	23560020	23559620	23560020	-	400	gypsy5{}1872	158bee162ddbbced14670b7da8b356b9	r6.68	Dmel
S1-00179	FBti0063910	3L	23560175	23560454	23560174	23560454	-	280	mdg3{}5849	0aa782df1de531041e7372bee853b2ce	r6.68	Dmel
S1-00179	FBti0062207	3L	23561817	23563262	23561816	23563262	+	1446	gypsy9{}4146	74c5850d0c3d840340b3ac342de521ae	r6.68	Dmel
S1-00179	FBti0062213	3L	23561860	23563119	23561859	23563119	-	1260	BS3{}4152	d31a70bd92483fd16992bb7736512b98	r6.68	Dmel
S1-00179	FBti0063860	3L	23564562	23564897	23564561	23564897	+	336	INE-1{}5799	dbde3c306ed8fa64123e8e868dbd0ec6	r6.68	Dmel
S1-00179	FBti0063970	3L	23566234	23566378	23566233	23566378	+	145	Cr1a{}5909	dc6b2d910522b12f06cded6cd9a4390f	r6.68	Dmel
S1-00179	FBti0063866	3L	23566455	23566513	23566454	23566513	+	59	INE-1{}5805	917fbbd631308bb0033adac076c23635	r6.68	Dmel
S1-00179	FBti0063867	3L	23567922	23568360	23567921	23568360	+	439	INE-1{}5806	277582467ebaf49363589f00d821c6ce	r6.68	Dmel
S1-00179	FBti0059882	3L	23570563	23571406	23570562	23571406	-	844	mariner2{}1821	94654677e1fd17e44e6d2e199217ad04	r6.68	Dmel
S1-00179	FBti0059856	3L	23573030	23578054	23573029	23578054	-	5025	Stalker{}1795	f031f8ef07aa75f31a962577df728eab	r6.68	Dmel
S1-00187	FBti0060442	3L	23656426	23657062	23656425	23657062	+	637	G4{}2381	aed80f02754930e9386a610acc86b1f8	r6.68	Dmel
S1-00187	FBti0062672	3L	23657339	23661870	23657338	23661870	+	4532	gypsy2{}4611	25d762d8721aa2d6aef645522265510c	r6.68	Dmel
S1-00187	FBti0061040	3L	23661896	23662342	23661895	23662342	+	447	Porto1{}2979	2755cf854eb3f38f5a531f7f830e1f3c	r6.68	Dmel
S1-00187	FBti0061031	3L	23662793	23662996	23662792	23662996	-	204	ninja-Dsim-like{}2970	1f13c63b365c6331ab0d49c8f8c120e6	r6.68	Dmel
S1-00187	FBti0061041	3L	23663145	23664818	23663144	23664818	-	1674	Porto1{}2980	fdcb2065a7ce88ce3f2eb0714a70e2c2	r6.68	Dmel
S1-00187	FBti0059954	3L	23665328	23665420	23665327	23665420	+	93	INE-1{}1893	9301a3b7cf8aa2fab517bc5be00a99eb	r6.68	Dmel
S1-00187	FBti0061017	3L	23665557	23666062	23665556	23666062	-	506	gypsy8{}2956	61bf8a938a648b9e4a4a1054e0e2c5b5	r6.68	Dmel
S1-00187	FBti0061019	3L	23666519	23666746	23666518	23666746	-	228	gypsy8{}2958	4d81604708b4af1a1037a31667b1d90d	r6.68	Dmel
S1-00187	FBti0060955	3L	23666781	23678110	23666780	23678110	-	11330	Stalker4{}2894	3916e35cffef7dc5a4547c7fb7960f90	r6.68	Dmel
S1-00187	FBti0060985	3L	23667509	23672703	23667508	23672703	-	5195	GATE{}2924	9a75c535990532cfcc16fcfcc967dc5b	r6.68	Dmel
S1-00187	FBti0060986	3L	23668448	23668765	23668447	23668765	+	318	GATE{}2925	efcaca1e86e63bdec27884e3e4c52e75	r6.68	Dmel
S1-00187	FBti0060953	3L	23672722	23673768	23672721	23673768	-	1047	Stalker{}2892	e7224e7fe08872d8b569eef765a8b356	r6.68	Dmel
S1-00187	FBti0061020	3L	23678267	23678905	23678266	23678905	-	639	gypsy8{}2959	7f74bc746d9334509a7a101bced59a5e	r6.68	Dmel
S1-00187	FBti0061044	3L	23679850	23679895	23679849	23679895	-	46	gypsy11{}2983	56447008b1aee93599adc9f58c4e2037	r6.68	Dmel
S1-00187	FBti0061034	3L	23679938	23680025	23679937	23680025	-	88	412{}2973	b16e0b954261fce14285665267de6111	r6.68	Dmel
S1-00187	FBti0060450	3L	23680043	23680414	23680042	23680414	-	372	BS3{}2389	877db3f1dce8f7f5bb40c1e1925e3588	r6.68	Dmel
S1-00187	FBti0060452	3L	23680415	23680519	23680414	23680519	-	105	BS3{}2391	21c9eb4e0666d95c988dd143d6640400	r6.68	Dmel
S1-00187	FBti0060957	3L	23680520	23680718	23680519	23680718	-	199	Stalker4{}2896	8e16d27f12fa83b18ae35f516fc0207b	r6.68	Dmel
S1-00187	FBti0061015	3L	23680720	23682776	23680719	23682776	-	2057	Stalker2{}2954	64d6606c79ce607de600abf76300e443	r6.68	Dmel
S1-00187	FBti0062673	3L	23681533	23681641	23681532	23681641	+	109	F{}4612	071922f0bc037963c361b71d4f696794	r6.68	Dmel
S1-00187	FBti0061035	3L	23681664	23682448	23681663	23682448	-	785	412{}2974	1e5465014779ff386a5e0fd36583cb97	r6.68	Dmel
S1-00187	FBti0059955	3L	23682825	23682910	23682824	23682910	+	86	INE-1{}1894	33ab74607f593557fe8aa1ddc7b7a044	r6.68	Dmel
S1-00187	FBti0059956	3L	23682913	23683224	23682912	23683224	+	312	INE-1{}1895	b1d972bf917cd066fafed03a13a61137	r6.68	Dmel
S1-00187	FBti0060444	3L	23683225	23685577	23683224	23685577	+	2353	G4{}2383	f12e6e7788f6967c08ae9c29fbca9b66	r6.68	Dmel
S1-00187	FBti0059957	3L	23685604	23685773	23685603	23685773	+	170	INE-1{}1896	aee2b21f9c322b87bb0a0f4fb3c4e684	r6.68	Dmel
S1-00187	FBti0059958	3L	23685785	23685853	23685784	23685853	+	69	INE-1{}1897	5e942b77fad36b84d5e0b483e4119aab	r6.68	Dmel
S1-00187	FBti0062697	3L	23686205	23686418	23686204	23686418	+	214	F{}4636	83001a7642c45cf54757f1a7a6cc15ab	r6.68	Dmel
S1-00187	FBti0061010	3L	23686691	23687810	23686690	23687810	+	1120	transib3{}2949	7dba51c2049cdd160771ad19136b07a0	r6.68	Dmel
S1-00209	FBti0059775	3R	7694632	7707819	7694631	7707819	+	13188	invader3{}1714	8502d15df6e732ea56c83f9f7c4cca2c	r6.68	Dmel
S1-00209	FBti0020316	3R	7695710	7703427	7695709	7703427	+	7718	gypsy3{}1250	aca33ae3c3dbf9ace93eb33406822a3e	r6.68	Dmel
S1-00209	FBti0020317	3R	7696150	7703338	7696149	7703338	+	7189	springer{}1251	dcd569a84c2a18a9d5d922f593f58eab	r6.68	Dmel
S1-00209	FBti0020320	3R	7707820	7713635	7707819	7713635	+	5816	invader3{}1254	11a9db2edd9ceda7fa994d2df67f87c3	r6.68	Dmel
S1-00248	FBti0019495	4	671660	680185	671659	680185	-	8526	Tirant{}1524	2c6661801241e55ea742a4532a9f7fbf	r6.68	Dmel
S1-00248	FBti0060014	4	681315	681389	681314	681389	+	75	INE-1{}1953	1c124edb77af3e4cab2b0dc19fc6df37	r6.68	Dmel
S1-00248	FBti0063450	4	681512	683872	681511	683872	+	2361	INE-1{}5389	96a02c002154b93e7c334a33199ddf60	r6.68	Dmel
S1-00248	FBti0059638	4	681591	682171	681590	682171	+	581	1360{}1577	f191cf7caf1d3d9dd820a5ada5dd2e5c	r6.68	Dmel
S1-00248	FBti0059694	4	682172	683835	682171	683835	-	1664	Tc1{}1633	b77b6962bc2618f03c3e16e997887c06	r6.68	Dmel
S1-00248	FBti0020430	4	682685	683233	682684	683233	-	549	R1A1{}1527	d37a58c8f111ecba2968050c9cfab214	r6.68	Dmel
S1-00248	FBti0060016	4	687204	687353	687203	687353	-	150	INE-1{}1955	af2721d32bb287b0e519308b62c925e2	r6.68	Dmel
S1-00273	FBti0148143	X	21520106	21521878	21520105	21521878	+	1773	Y{}6298	ac97e676cacdc9d145187fe57e9aadf9	r6.68	Dmel
S1-00273	FBti0019680	X	21521879	21523176	21521878	21523176	-	1298	rooA{}208	18483f232aacbb4cccf389c19c4edd40	r6.68	Dmel
S1-00273	FBti0059697	X	21523177	21556097	21523176	21556097	-	32921	mdg1{}1636	69345d5db48f006d7ce2870ebb740698	r6.68	Dmel
S1-00273	FBti0059777	X	21523759	21553766	21523758	21553766	-	30008	roo{}1716	f08e3f302e9cf19be7324ec2285167d2	r6.68	Dmel
S1-00273	FBti0019683	X	21526756	21526994	21526755	21526994	-	239	GATE{}211	62b6d635c0248b3a0eaf2bc3edbb52ea	r6.68	Dmel
S1-00273	FBti0060111	X	21527605	21527758	21527604	21527758	-	154	Stalker4{}2050	8cac0644f4c8df8aa83a5bec1b2e0ce7	r6.68	Dmel
S1-00273	FBti0060161	X	21528267	21528403	21528266	21528403	-	137	1731{}2100	6700790b4490459ef3799e9fc7422c2c	r6.68	Dmel
S1-00273	FBti0060084	X	21530037	21530061	21530036	21530061	-	25	copia{}2023	66c86b616a6c021bed19ace68fc16dce	r6.68	Dmel
S1-00273	FBti0019685	X	21530415	21531220	21530414	21531220	-	806	Stalker{}213	b90d90e9679816fbe978eec038599311	r6.68	Dmel
S1-00273	FBti0060163	X	21531221	21531251	21531220	21531251	-	31	Stalker3{}2102	d5bb9657ac757f2c9f35465fe714e835	r6.68	Dmel
S1-00273	FBti0019687	X	21532621	21533632	21532620	21533632	-	1012	G{}215	e6726985b28d3a316c505fb50900a7c6	r6.68	Dmel
S1-00273	FBti0060473	X	21534506	21535834	21534505	21535834	-	1329	17.6{}2412	a7fa7384a8d646bc01f56e6b6b4a2f09	r6.68	Dmel
S1-00273	FBti0059707	X	21535843	21552942	21535842	21552942	-	17100	297{}1646	bba0d73ef193d647a49cf965a3e9155a	r6.68	Dmel
S1-00273	FBti0019690	X	21536593	21544007	21536592	21544007	-	7415	blood{}218	0779cafe048a0e1dcbef86d0c5884e9d	r6.68	Dmel
S1-00273	FBti0060043	X	21558208	21558273	21558207	21558273	-	66	INE-1{}1982	e4e75813d5a64eadb8c5dac43b501ec7	r6.68	Dmel
S1-00273	FBti0060045	X	21565148	21565242	21565147	21565242	-	95	INE-1{}1984	034b0ddb8063a8953389184c172c904a	r6.68	Dmel
S1-00291	FBti0060729	X	22427099	22429821	22427098	22429821	-	2723	gypsy5{}2668	34080cfa3cc4ac8f0d79e48a2c2bee9d	r6.68	Dmel
S1-00291	FBti0060710	X	22429862	22429999	22429861	22429999	-	138	gypsy6{}2649	4384146983bb0649db28fc0b38b23dca	r6.68	Dmel
S1-00291	FBti0019715	X	22430064	22435354	22430063	22435354	-	5291	rover{}243	c3d237619db33f4c038a692e5d49ca0c	r6.68	Dmel
S1-00291	FBti0019714	X	22434205	22434549	22434204	22434549	-	345	looper1{}242	4fa8b440491a14c875fd756e4b686e75	r6.68	Dmel
S1-00291	FBti0060177	X	22435355	22435485	22435354	22435485	+	131	INE-1{}2116	b94511280b7305803b2e6adff0ac0acc	r6.68	Dmel
S1-00291	FBti0060178	X	22435523	22435700	22435522	22435700	-	178	INE-1{}2117	632acbded37ac96c70faefd992ff6a96	r6.68	Dmel
S1-00291	FBti0060556	X	22435712	22436087	22435711	22436087	-	376	1360{}2495	d18a708216feca6c3279012f2dae4d28	r6.68	Dmel
S1-00291	FBti0060593	X	22437338	22437373	22437337	22437373	-	36	G5{}2532	d22c7036f2b42bd185b50cae9917363b	r6.68	Dmel
S1-00291	FBti0059649	X	22437589	22442616	22437588	22442616	+	5028	1360{}1588	4b240dd863c365aafd882143b077ee67	r6.68	Dmel
S1-00291	FBti0059699	X	22437681	22441909	22437680	22441909	+	4229	S{}1638	9477af54434e80423b26912ab4102d46	r6.68	Dmel
S1-00291	FBti0059650	X	22438878	22441364	22438877	22441364	+	2487	1360{}1589	21fdbd76c9fec19e43df99a4467f2809	r6.68	Dmel
S1-00291	FBti0019718	X	22439892	22441322	22439891	22441322	+	1431	hopper{}246	a73926b140fd42f4e181e5efed7d3a12	r6.68	Dmel
S1-00291	FBti0060669	X	22442032	22442373	22442031	22442373	-	342	invader1{}2608	7b92bee4bd1920d39e2caddab2449833	r6.68	Dmel
S1-00303	FBti0061919	X	22965996	22966326	22965995	22966326	-	331	INE-1{}3858	633639dca7eb34b63152cef556ea9127	r6.68	Dmel
S1-00303	FBti0061920	X	22968804	22969375	22968803	22969375	-	572	INE-1{}3859	19735f3bf37b67407fb1aa46539372db	r6.68	Dmel
S1-00303	FBti0062353	X	22969657	22979266	22969656	22979266	-	9610	297{}4292	9c885788ba832f473d170510ac7fe15e	r6.68	Dmel
S1-00303	FBti0062480	X	22971793	22974601	22971792	22974601	-	2809	3S18{}4419	164832c04667b3a330f81fa1a9843b44	r6.68	Dmel
S1-00303	FBti0062435	X	22974602	22977631	22974601	22977631	+	3030	Cr1a{}4374	e3d92155c5a35f293a85c9e5e238155e	r6.68	Dmel
S1-00303	FBti0062439	X	22975215	22975539	22975214	22975539	-	325	jockey2{}4378	3ce8f261caa3f45fcd296fd5d7019b51	r6.68	Dmel
S1-00303	FBti0062476	X	22979279	22979769	22979278	22979769	-	491	17.6{}4415	ce290b8f85716a5866a96fc64117169c	r6.68	Dmel
S1-00303	FBti0061940	X	22983677	22983800	22983676	22983800	-	124	INE-1{}3879	a118b081016fba377ba8a412e6d464f3	r6.68	Dmel
S1-00303	FBti0061941	X	22983905	22984008	22983904	22984008	-	104	INE-1{}3880	b595d2d1831fb7b8a436ac28c2726118	r6.68	Dmel
S1-00303	FBti0061942	X	22984041	22984297	22984040	22984297	+	257	INE-1{}3881	d5aa08724e49aa741cef161f07d20ef1	r6.68	Dmel
S1-00303	FBti0061943	X	22986644	22986985	22986643	22986985	+	342	INE-1{}3882	c85a01bc8113c4e83603e50d89ef6e20	r6.68	Dmel
S1-00303	FBti0062383	X	22987158	22989759	22987157	22989759	+	2602	Burdock{}4322	c1fc67d394353c1b2165876ccafa213f	r6.68	Dmel
S0-02219	FBti0061973	3L	16999637	16999682	16999636	16999682	-	46	INE-1{}3912	e1aa6bc279b0232e234180e0a3426f6f	r6.68	Dmel
S0-03958	FBti0061998	4	1125810	1126403	1125809	1126403	-	594	INE-1{}3937	71c96f575d2e10a27f0e361c0d30b7b9	r6.68	Dmel
S0-03958	FBti0061999	4	1127678	1128075	1127677	1128075	+	398	INE-1{}3938	058819ed5f4a8c182a84916918d24ff7	r6.68	Dmel
S0-03958	FBti0062000	4	1128951	1129312	1128950	1129312	-	362	INE-1{}3939	b6ed7339cad5418dfd0a8718d4117985	r6.68	Dmel
S0-03958	FBti0062001	4	1130643	1130856	1130642	1130856	+	214	INE-1{}3940	51f9ba51818b875c21f58e4a3c21336c	r6.68	Dmel
S0-03958	FBti0062003	4	1133224	1133378	1133223	1133378	-	155	INE-1{}3942	498afa9a4eea1b0fb86fd56f1a408c35	r6.68	Dmel
S0-03958	FBti0062004	4	1134706	1134881	1134705	1134881	-	176	INE-1{}3943	c6e217deb6de64d169fdf79baaeb628b	r6.68	Dmel
S0-03958	FBti0062006	4	1136023	1136077	1136022	1136077	+	55	INE-1{}3945	a87dbce860354b86486e4e22cbbb8b0d	r6.68	Dmel
S0-03958	FBti0062007	4	1137260	1137408	1137259	1137408	-	149	INE-1{}3946	04d3940baeb4d9886bca93a39af4fb66	r6.68	Dmel
S0-03958	FBti0062077	4	1142923	1142981	1142922	1142981	+	59	F{}4016	6f178b1b02bcfaf142dd2f89e5faa69d	r6.68	Dmel
S0-03958	FBti0062675	4	1143009	1143250	1143008	1143250	+	242	Fw3{}4614	d1b33eb18b4e12db4d956720d2f1efe9	r6.68	Dmel
S0-04781	FBti0061846	X	22870440	22870628	22870439	22870628	-	189	INE-1{}3785	e4756f3e28786c0d65f1138319c4a412	r6.68	Dmel
S0-04781	FBti0061847	X	22872401	22872454	22872400	22872454	-	54	INE-1{}3786	8701fa8b098a34741fa554620afec3a1	r6.68	Dmel
S0-04781	FBti0061848	X	22875600	22875928	22875599	22875928	+	329	INE-1{}3787	5119f05e66c588647314c59dec9214b3	r6.68	Dmel
S0-04781	FBti0062474	X	22882039	22883543	22882038	22883543	+	1505	HB{}4413	81a5bcffb328507d536b0e5aa95eb030	r6.68	Dmel
S0-00287	FBti0062086	2L	19813239	19813515	19813238	19813515	+	277	INE-1{}4025	542e32b839f52337ff55864475e51613	r6.68	Dmel
S0-00287	FBti0062087	2L	19816785	19816819	19816784	19816819	+	35	INE-1{}4026	ba9814582a29c5bfa633d17708052fbb	r6.68	Dmel
S0-00287	FBti0019781	2L	19817900	19818611	19817899	19818611	-	712	G4{}422	e5ae30f0cad0bca3a71c09fc401ca2a9	r6.68	Dmel
S0-00384	FBti0063417	2L	21112155	21112301	21112154	21112301	+	147	INE-1{}5356	18d2ca8435d2de10ec3666288c8aacd5	r6.68	Dmel
S0-03366	FBti0063800	3R	16992036	16992316	16992035	16992316	-	281	Cr1a{}5739	b3dbdabd207b58523a42abea438c425c	r6.68	Dmel
S0-03801	FBti0060112	4	749321	749642	749320	749642	+	322	INE-1{}2051	af0d3d1d414924e9ceb71bb216b16b9f	r6.68	Dmel
S0-03801	FBti0060876	4	749856	749935	749855	749935	-	80	1360{}2815	feab05ba9ce39a7281c35a5c60a78955	r6.68	Dmel
S0-03801	FBti0060114	4	749972	750190	749971	750190	+	219	INE-1{}2053	e5c8ed99ba418bde76fe2b0c6ec18b64	r6.68	Dmel
S0-03801	FBti0060134	4	751516	751635	751515	751635	+	120	INE-1{}2073	50f88707e6836aa44037811390b47a55	r6.68	Dmel
S0-03801	FBti0060135	4	757191	757463	757190	757463	+	273	INE-1{}2074	42c6e86a3d2ec48fa22e1bcd0620dffe	r6.68	Dmel
S0-04451	FBti0062891	X	19998799	19999083	19998798	19999083	-	285	INE-1{}4830	3f40e810c6980f2ce59622c86ed0e3b7	r6.68	Dmel
S0-04473	FBti0062995	X	20344109	20344373	20344108	20344373	-	265	INE-1{}4934	64022b54b581fbd484b98d81d94595f0	r6.68	Dmel
S0-04473	FBti0062996	X	20349522	20349668	20349521	20349668	-	147	INE-1{}4935	e34ca22a360cd6d28ee38849b5a8d623	r6.68	Dmel
S0-04473	FBti0062994	X	20349793	20349943	20349792	20349943	+	151	I{}4933	613b48ec99e9f54892c613482d0e6473	r6.68	Dmel
S0-04473	FBti0062997	X	20350174	20350215	20350173	20350215	+	42	INE-1{}4936	991bf3bdf194235c3bc9b05803bc6f57	r6.68	Dmel
S0-04473	FBti0062999	X	20359488	20359558	20359487	20359558	+	71	INE-1{}4938	4a5593db641e01883bf3817d1dba2c72	r6.68	Dmel
S0-01565	FBti0061468	2R	5746902	5747160	5746901	5747160	+	259	INE-1{}3407	93ebcc3d0c70a84067a20913ea1bc49f	r6.68	Dmel
S0-01565	FBti0061484	2R	5747169	5747335	5747168	5747335	+	167	INE-1{}3423	8e577b91d5bb7ce1eb52f357f31f6971	r6.68	Dmel
S0-01565	FBti0061485	2R	5756582	5757287	5756581	5757287	+	706	Tc3{}3424	0f6673c060f9b04723eab0d463d6188c	r6.68	Dmel
S0-01565	FBti0063744	2R	5762348	5762424	5762347	5762424	+	77	FB{}5683	35e967355ebad4a7d1a8a967d0a04e07	r6.68	Dmel
S0-01565	FBti0063681	2R	5765342	5765390	5765341	5765390	-	49	INE-1{}5620	a653e5e7e37d8ae43589d6c146ca9910	r6.68	Dmel
S0-01565	FBti0063682	2R	5767085	5767136	5767084	5767136	-	52	INE-1{}5621	2a281b8f6821407e384dd1c9f55e4562	r6.68	Dmel
S0-02068	FBti0020036	3L	4773711	4774361	4773710	4774361	-	651	Rt1a{}925	ac5bfc078cdb5236777325598b549f2f	r6.68	Dmel
S0-02995	FBti0061075	3R	4176340	4176454	4176339	4176454	+	115	INE-1{}3014	3453d4026bab74acb049e3eb5adab515	r6.68	Dmel
S0-02995	FBti0062732	3R	4177922	4178499	4177921	4178499	+	578	INE-1{}4671	d9d03fc7720dff6c088c36893d55c1af	r6.68	Dmel
S0-02995	FBti0061077	3R	4180883	4181432	4180882	4181432	+	550	INE-1{}3016	794123f2c067c3a36007c4da8dcdadb0	r6.68	Dmel
S0-02995	FBti0061078	3R	4183002	4183295	4183001	4183295	-	294	INE-1{}3017	553151bf95649f86c4fb756f20b157cd	r6.68	Dmel
S0-02995	FBti0061079	3R	4183433	4183628	4183432	4183628	+	196	INE-1{}3018	2e00631ee9cf8b454860bf814546192c	r6.68	Dmel
S0-02995	FBti0061080	3R	4185449	4185499	4185448	4185499	-	51	INE-1{}3019	96fb3020253f809ade852f888599b559	r6.68	Dmel
S0-02995	FBti0061676	3R	4185556	4186323	4185555	4186323	+	768	INE-1{}3615	a110b39f57913e35d8eba876a7040787	r6.68	Dmel
S0-02995	FBti0061786	3R	4185668	4185691	4185667	4185691	+	24	1360{}3725	aaa8d58bc113d43102dac1a3f5f8c433	r6.68	Dmel
S0-02995	FBti0062734	3R	4186419	4186709	4186418	4186709	+	291	INE-1{}4673	dc1f80a8f6154a1fb2ee141576a0530a	r6.68	Dmel
S0-02995	FBti0020294	3R	4187723	4189373	4187722	4189373	+	1651	HB{}1183	12bf04babe13c2e3fc57b3d9b9cc1aee	r6.68	Dmel
